,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2015-11-07,374.2690124511719,390.58599853515625,372.4330139160156,386.48199462890625,386.48199462890625,56625100.0,BTC-USD,334.86505,324.5360107421875,0.0,61.94598388671875
2015-11-09,374.3240051269531,385.27801513671875,362.8949890136719,380.2569885253906,380.2569885253906,68224400.0,BTC-USD,291.97687,320.0459899902344,0.0,60.21099853515625
2015-11-10,379.9840087890625,381.3869934082031,329.1080017089844,336.8190002441406,336.8190002441406,95797904.0,BTC-USD,262.79764,328.20599365234375,0.0,8.613006591796875
2015-11-13,338.49798583984375,340.91400146484375,326.07501220703125,336.75299072265625,336.75299072265625,52003000.0,BTC-USD,176.63634,357.3810119628906,0.0,-20.628021240234375
2015-11-17,330.36199951171875,338.3500061035156,329.614013671875,335.093994140625,335.093994140625,51001600.0,BTC-USD,208.6214,359.18701171875,0.0,-24.093017578125
2015-11-21,322.0920104980469,328.15899658203125,319.5950012207031,326.927001953125,326.927001953125,28200500.0,BTC-USD,273.8665,388.7829895019531,0.0,-61.855987548828125
2015-11-26,328.3030090332031,366.7569885253906,328.22900390625,352.6839904785156,352.6839904785156,106105000.0,BTC-USD,298.125,451.93798828125,0.0,-99.25399780273438
2015-11-27,351.8609924316406,363.5889892578125,347.8699951171875,358.0419921875,358.0419921875,55179100.0,BTC-USD,309.4611,434.99700927734375,0.0,-76.95501708984375
2015-11-28,357.1409912109375,359.5360107421875,352.1719970703125,357.3810119628906,357.3810119628906,36816600.0,BTC-USD,317.86728,433.7550048828125,0.0,-76.37399291992188
2015-11-30,371.43701171875,382.3630065917969,370.38299560546875,377.3210144042969,377.3210144042969,71701600.0,BTC-USD,327.88138,465.3210144042969,0.0,-88.0
2015-12-03,359.33099365234375,370.2749938964844,357.4119873046875,361.0459899902344,361.0459899902344,50714900.0,BTC-USD,291.42426,463.6159973144531,0.0,-102.57000732421875
2015-12-06,389.55499267578125,402.8089904785156,387.0889892578125,388.7829895019531,388.7829895019531,77762000.0,BTC-USD,270.0932,438.6390075683594,0.0,-49.85601806640625
2015-12-09,414.4410095214844,423.1199951171875,406.2909851074219,417.56298828125,417.56298828125,90917200.0,BTC-USD,304.82132,454.9849853515625,0.0,-37.4219970703125
2015-12-11,415.281005859375,451.93798828125,415.281005859375,451.93798828125,451.93798828125,110944000.0,BTC-USD,336.33957,417.27398681640625,0.0,34.66400146484375
2015-12-12,452.3349914550781,469.1029968261719,410.7409973144531,434.99700927734375,434.99700927734375,131969000.0,BTC-USD,352.93768,422.822998046875,0.0,12.17401123046875
2015-12-25,454.8550109863281,458.30499267578125,452.07501220703125,455.65301513671875,455.65301513671875,39078500.0,BTC-USD,356.27066,447.6109924316406,0.0,8.042022705078125
2015-12-27,416.5140075683594,424.0069885253906,408.88299560546875,422.822998046875,422.822998046875,53591200.0,BTC-USD,345.45483,448.4280090332031,0.0,-25.605010986328125
2016-01-11,448.697998046875,450.6619873046875,443.8550109863281,448.4280090332031,448.4280090332031,40450000.0,BTC-USD,395.2497,392.15301513671875,0.0,56.274993896484375
2016-01-15,430.2550048828125,430.2550048828125,364.33099365234375,364.33099365234375,364.33099365234375,153351008.0,BTC-USD,324.34787,378.2550048828125,0.0,-13.92401123046875
2016-01-17,387.1520080566406,390.9649963378906,380.0920104980469,382.29901123046875,382.29901123046875,45319600.0,BTC-USD,264.8552,373.0559997558594,0.0,9.243011474609375
2016-01-18,381.7330017089844,388.10400390625,376.6650085449219,387.1679992675781,387.1679992675781,54403900.0,BTC-USD,254.19724,374.447998046875,0.0,12.720001220703125
2016-01-28,395.14599609375,395.50201416015625,379.7349853515625,380.28900146484375,380.28900146484375,59247900.0,BTC-USD,367.81223,384.26300048828125,0.0,-3.9739990234375
2016-01-30,378.864990234375,380.9169921875,376.4909973144531,378.2550048828125,378.2550048828125,30284400.0,BTC-USD,348.81525,407.2300109863281,0.0,-28.975006103515625
2016-01-31,378.2929992675781,380.34698486328125,367.8349914550781,368.7669982910156,368.7669982910156,37894300.0,BTC-USD,337.21585,400.18499755859375,0.0,-31.417999267578125
2016-02-04,370.17401123046875,391.6080017089844,369.9930114746094,389.593994140625,389.593994140625,69285504.0,BTC-USD,311.34064,420.7850036621094,0.0,-31.191009521484375
2016-02-08,376.7569885253906,379.8789978027344,373.3340148925781,373.4469909667969,373.4469909667969,47671100.0,BTC-USD,314.63876,420.7359924316406,0.0,-47.28900146484375
2016-02-09,373.4230041503906,377.2460021972656,372.89801025390625,376.02899169921875,376.02899169921875,55318500.0,BTC-USD,312.01193,424.9549865722656,0.0,-48.925994873046875
2016-02-18,416.5719909667969,425.9960021972656,415.63800048828125,422.37298583984375,422.37298583984375,76752600.0,BTC-USD,375.17102,410.9389953613281,0.0,11.433990478515625
2016-02-25,425.0369873046875,427.718994140625,420.4150085449219,424.54400634765625,424.54400634765625,70798000.0,BTC-USD,360.3985,421.69000244140625,0.0,2.85400390625
2016-03-01,437.9169921875,439.65301513671875,432.3190002441406,435.12298583984375,435.12298583984375,74895800.0,BTC-USD,352.92545,417.010986328125,0.0,18.11199951171875
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,413.3070068359375,61655400.0,BTC-USD,345.85693,424.0299987792969,0.0,-10.722991943359375
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,418.0889892578125,66813300.0,BTC-USD,343.19086,423.4129943847656,0.0,-5.324005126953125
2016-03-30,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,416.72900390625,60215200.0,BTC-USD,349.83472,429.7130126953125,0.0,-12.9840087890625
2016-03-31,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,417.9599914550781,51235700.0,BTC-USD,349.3257,430.5719909667969,0.0,-12.61199951171875
2016-04-01,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,420.87298583984375,45681200.0,BTC-USD,351.04196,427.39898681640625,0.0,-6.5260009765625
2016-04-02,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,420.90399169921875,38053700.0,BTC-USD,354.00766,428.59100341796875,0.0,-7.68701171875
2016-04-03,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,421.4440002441406,50634300.0,BTC-USD,357.21164,435.5090026855469,0.0,-14.06500244140625
2016-04-10,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,422.4830017089844,50747500.0,BTC-USD,363.10477,466.0889892578125,0.0,-43.605987548828125
2016-04-11,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,425.19000244140625,70728800.0,BTC-USD,364.0595,444.68701171875,0.0,-19.49700927734375
2016-04-19,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,441.3890075683594,72890096.0,BTC-USD,376.4219,447.97601318359375,0.0,-6.587005615234375
2016-04-21,449.68798828125,449.80999755859375,444.1499938964844,445.73699951171875,445.73699951171875,58804400.0,BTC-USD,389.1987,458.5360107421875,0.0,-12.79901123046875
2016-04-25,461.64801025390625,467.9649963378906,461.6210021972656,466.0889892578125,466.0889892578125,78971904.0,BTC-USD,408.2393,452.7279968261719,0.0,13.360992431640625
2016-05-07,458.4289855957031,459.4169921875,455.9830017089844,458.5480041503906,458.5480041503906,40315000.0,BTC-USD,392.68512,444.1549987792969,0.0,14.39300537109375
2016-05-09,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,450.8949890136719,58956100.0,BTC-USD,403.56274,449.5989990234375,0.0,1.295989990234375
2016-05-12,454.8500061035156,457.05499267578125,453.4530029296875,455.6700134277344,455.6700134277344,60845000.0,BTC-USD,401.44293,530.0399780273438,0.0,-74.36996459960938
2016-05-16,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,453.7829895019531,64100300.0,BTC-USD,399.5222,536.9199829101562,0.0,-83.13699340820312
2016-05-18,454.52398681640625,454.63299560546875,438.7149963378906,438.7149963378906,438.7149963378906,96027400.0,BTC-USD,391.4357,569.1939697265625,0.0,-130.47897338867188
2016-05-23,444.2909851074219,447.1000061035156,443.92999267578125,445.9809875488281,445.9809875488281,65783100.0,BTC-USD,370.74356,581.64501953125,0.0,-135.66403198242188
2016-06-05,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,585.5369873046875,72138896.0,BTC-USD,524.87555,666.6519775390625,0.0,-81.114990234375
2016-06-08,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,574.6300048828125,71301000.0,BTC-USD,494.98605,665.2990112304688,0.0,-90.66900634765625
2016-06-09,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,577.469970703125,66991900.0,BTC-USD,482.56824,665.1229858398438,0.0,-87.65301513671875
2016-06-16,768.4869995117188,775.3560180664062,716.5560302734375,748.9089965820312,748.9089965820312,363320992.0,BTC-USD,706.84326,703.7020263671875,0.0,45.20697021484375
2016-06-28,644.1220092773438,644.6820068359375,628.2839965820312,639.8900146484375,639.8900146484375,142456000.0,BTC-USD,530.0927,658.0780029296875,0.0,-18.18798828125
2016-07-03,658.8040161132812,683.6619873046875,650.5079956054688,683.6619873046875,683.6619873046875,92008400.0,BTC-USD,689.48627,672.8640136718751,-10.797973632812386,0.0
2016-07-11,648.2830200195312,675.2589721679688,646.7789916992188,664.551025390625,664.551025390625,138172992.0,BTC-USD,585.94867,654.3519897460938,0.0,10.19903564453125
2016-07-20,665.22802734375,666.218994140625,660.4149780273438,665.0120239257812,665.0120239257812,60491800.0,BTC-USD,601.37213,575.0430297851562,0.0,89.968994140625
2016-07-23,655.4099731445312,663.1099853515625,652.7930297851562,661.2849731445312,661.2849731445312,118184000.0,BTC-USD,596.3283,591.0540161132812,0.0,70.23095703125
2016-07-26,651.6270141601562,657.4559936523438,648.447021484375,654.3519897460938,654.3519897460938,147460992.0,BTC-USD,607.08655,589.1199951171875,0.0,65.23199462890625
2016-08-02,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,566.35498046875,207982000.0,BTC-USD,522.6393,574.3179931640625,0.0,-7.9630126953125
2016-08-04,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,575.0430297851562,66127900.0,BTC-USD,489.93585,581.697021484375,0.0,-6.65399169921875
2016-08-19,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,581.697021484375,45301400.0,BTC-USD,534.98456,608.6339721679688,0.0,-26.93695068359375
2016-08-27,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,573.9119873046875,86301600.0,BTC-USD,521.63696,608.2429809570312,0.0,-34.33099365234375
2016-09-07,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,626.3159790039062,86713000.0,BTC-USD,609.5346,602.8419799804688,0.0,23.4739990234375
2016-09-08,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,622.8610229492188,64550200.0,BTC-USD,613.62866,602.625,0.0,20.23602294921875
2016-09-10,623.4240112304688,628.8179931640625,600.5059814453125,606.718994140625,606.718994140625,73610800.0,BTC-USD,603.76776,608.0430297851562,0.0,-1.32403564453125
2016-09-18,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,609.2269897460938,54796400.0,BTC-USD,538.78876,610.2039794921875,0.0,-0.97698974609375
2016-09-19,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,608.31201171875,72710896.0,BTC-USD,543.1259,612.510986328125,0.0,-4.198974609375
2016-09-25,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,608.0430297851562,59153800.0,BTC-USD,562.8111,641.072021484375,0.0,-33.02899169921875
2016-09-28,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,605.6929931640625,55658600.0,BTC-USD,577.8369,640.3779907226562,0.0,-34.68499755859375
2016-10-03,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,610.2039794921875,49801600.0,BTC-USD,580.0901,630.52001953125,0.0,-20.3160400390625
2016-10-09,616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,618.9940185546875,67481104.0,BTC-USD,564.6733,657.5880126953125,0.0,-38.593994140625
2016-10-12,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,636.7860107421875,61620700.0,BTC-USD,583.8578,689.6510009765625,0.0,-52.864990234375
2016-10-15,639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,641.6309814453125,40298100.0,BTC-USD,594.7403,700.9719848632812,0.0,-59.34100341796875
2016-10-29,714.1179809570312,714.1179809570312,696.4749755859375,701.864013671875,701.864013671875,100665000.0,BTC-USD,681.87274,705.02099609375,0.0,-3.156982421875
2016-11-02,730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,740.8289794921875,84865200.0,BTC-USD,696.7875,740.9769897460938,0.0,-0.14801025390625
2016-11-03,742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,688.7000122070312,172808000.0,BTC-USD,690.5246,751.5850219726562,62.885009765625,0.0
2016-11-06,703.81201171875,714.2579956054688,699.5599975585938,711.52197265625,711.52197265625,59902200.0,BTC-USD,641.47925,739.2479858398438,0.0,-27.72601318359375
2016-11-07,710.7360229492188,710.7360229492188,699.9030151367188,703.1309814453125,703.1309814453125,65047100.0,BTC-USD,632.5273,751.3469848632812,0.0,-48.21600341796875
2016-11-17,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,740.9769897460938,108579000.0,BTC-USD,687.6746,777.9439697265625,0.0,-36.96697998046875
2016-11-18,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,751.5850219726562,87363104.0,BTC-USD,710.3875,771.155029296875,0.0,-19.57000732421875
2016-11-20,751.8790283203125,755.47998046875,717.9439697265625,731.0260009765625,731.0260009765625,154116000.0,BTC-USD,734.48224,758.7000122070312,27.67401123046875,0.0
2016-11-22,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,751.3469848632812,129906000.0,BTC-USD,727.529,768.1320190429688,0.0,-16.7850341796875
2016-11-24,744.6199951171875,746.8319702148438,733.489990234375,740.2890014648438,740.2890014648438,85919296.0,BTC-USD,715.4044,772.7940063476562,0.0,-32.5050048828125
2016-11-27,735.43701171875,739.0180053710938,731.0850219726562,732.0349731445312,732.0349731445312,52601800.0,BTC-USD,684.4692,780.0869750976562,0.0,-48.052001953125
2016-11-28,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,735.81298828125,61888600.0,BTC-USD,676.04926,780.5560302734375,0.0,-44.7430419921875
2016-12-01,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,756.7739868164062,80461904.0,BTC-USD,678.3959,784.906982421875,0.0,-28.13299560546875
2016-12-08,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,770.8099975585938,80111904.0,BTC-USD,733.0514,921.9840087890625,0.0,-151.17401123046875
2016-12-12,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,780.0869750976562,76571000.0,BTC-USD,736.9566,933.197998046875,0.0,-153.11102294921875
2016-12-13,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,780.5560302734375,81645600.0,BTC-USD,739.8884,975.9210205078125,0.0,-195.364990234375
2016-12-16,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,784.906982421875,83608200.0,BTC-USD,742.37335,963.7429809570312,0.0,-178.83599853515625
2016-12-21,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,834.281005859375,155576000.0,BTC-USD,768.5401,1013.3800048828125,0.0,-179.0989990234375
2016-12-27,908.35400390625,940.0479736328125,904.2550048828125,933.197998046875,933.197998046875,167308000.0,BTC-USD,924.24396,777.7570190429688,0.0,155.44097900390625
2016-12-30,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,961.2379760742188,187474000.0,BTC-USD,954.39233,818.4119873046875,0.0,142.82598876953125
2017-01-01,963.6580200195312,1003.0800170898438,958.698974609375,998.3250122070312,998.3250122070312,147775008.0,BTC-USD,938.8181,831.5339965820312,0.0,166.791015625
2017-01-05,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828125,1013.3800048828125,510199008.0,BTC-USD,1018.12933,895.0260009765625,-118.35400390625,0.0
2017-01-09,913.2440185546875,913.6859741210938,879.8070068359375,902.8280029296875,902.8280029296875,141876992.0,BTC-USD,746.9197,892.68701171875,0.0,10.1409912109375
2017-01-10,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,907.6790161132812,115808000.0,BTC-USD,725.3736,901.5419921875,0.0,6.13702392578125
2017-01-19,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,899.072998046875,105625000.0,BTC-USD,974.89105,1029.9100341796875,130.8370361328125,0.0
2017-01-21,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,921.7890014648438,111158000.0,BTC-USD,1048.054,1027.3399658203125,105.55096435546875,0.0
2017-01-30,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,920.3820190429688,78227296.0,BTC-USD,833.16705,1004.5499877929688,0.0,-84.16796875
2017-02-13,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,990.6420288085938,100607000.0,BTC-USD,941.45087,1179.969970703125,0.0,-189.32794189453125
2017-02-15,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,1007.47998046875,89759400.0,BTC-USD,956.1398,1251.010009765625,0.0,-243.530029296875
2017-02-23,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,1166.719970703125,189454000.0,BTC-USD,1178.3843,1116.719970703125,-50.0,0.0
2017-03-01,1180.0400390625,1222.5,1179.68994140625,1222.5,1222.5,229056992.0,BTC-USD,1186.1407,1187.81005859375,0.0,34.68994140625
2017-03-05,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,1267.1199951171875,134127000.0,BTC-USD,1223.3883,1054.22998046875,0.0,212.8900146484375
2017-03-06,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,1272.8299560546875,153656992.0,BTC-USD,1219.9186,1120.5400390625,0.0,152.2899169921875
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,1240.0,245306000.0,BTC-USD,1121.7195,1039.969970703125,0.0,200.030029296875
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,1049.1400146484375,380840992.0,BTC-USD,1027.7335,1182.6800537109375,0.0,-133.5400390625
2017-04-02,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,1143.81005859375,580444032.0,BTC-USD,1197.506,1211.6700439453125,67.8599853515625,0.0
2017-04-07,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,1175.949951171875,209312000.0,BTC-USD,1198.8572,1207.2099609374998,31.260009765624773,0.0
2017-04-21,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,1231.7099609375,249320000.0,BTC-USD,1252.9829,1596.7099609375,365.0,0.0
2017-04-22,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,1207.2099609375,258951008.0,BTC-USD,1271.1963,1723.3499755859373,516.1400146484373,0.0
2017-04-24,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,1265.489990234375,242556000.0,BTC-USD,1311.9254,1787.1300048828125,521.6400146484375,0.0
2017-04-26,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,1317.72998046875,449196992.0,BTC-USD,1374.1844,1724.239990234375,406.510009765625,0.0
2017-04-29,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,1347.8900146484375,413115008.0,BTC-USD,1427.771,1738.4300537109375,390.5400390625,0.0
2017-05-04,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,1555.449951171875,946035968.0,BTC-USD,1603.7279,2084.72998046875,529.280029296875,0.0
